COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/6/2018 8:47,623072,15.24373152,0.000852,97.4179,222.3167,281.6478,78.3803,0,999,10857,5.44E-05,1.26E-05,0,2293782,0 FLOCK 2P 5,1 41616U 16040T   18157.36633823 +.00001262 +00000-0 +54439-4 0  9995,2 41616 097.4179 222.3167 0008520 281.6478 078.3803 15.24373152108574,2016-040T,41616,6870.805,94.465,498.524,486.816
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/6/2018 19:49,302112,15.24375049,0.0008511,97.4179,222.7716,279.7517,80.2759,0,999,10864,5.63E-05,1.31E-05,0,2293783,0 FLOCK 2P 5,1 41616U 16040T   18157.82583683 +.00001308 +00000-0 +56323-4 0  9999,2 41616 097.4179 222.7716 0008511 279.7517 080.2759 15.24375049108647,2016-040T,41616,6870.799,94.464,498.512,486.816
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/7/2018 14:43,370944,15.24380341,0.0008506,97.4179,223.5514,276.5252,83.5016,0,999,10876,7.17E-05,1.69E-05,0,2294205,0 FLOCK 2P 5,1 41616U 16040T   18158.61354596 +.00001686 +00000-0 +71741-4 0  9996,2 41616 097.4179 223.5514 0008506 276.5252 083.5016 15.24380341108763,2016-040T,41616,6870.783,94.464,498.493,486.804
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/7/2018 22:36,841088,15.24382719,0.0008497,97.4178,223.8763,275.0928,84.9339,0,999,10881,7.94E-05,1.88E-05,0,2294289,0 FLOCK 2P 5,1 41616U 16040T   18158.94175742 +.00001875 +00000-0 +79410-4 0  9997,2 41616 097.4178 223.8763 0008497 275.0928 084.9339 15.24382719108814,2016-040T,41616,6870.776,94.464,498.479,486.803
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/8/2018 9:37,339552,15.24386121,0.0008462,97.4177,224.3313,272.8922,87.1347,0,999,10888,9.70E-05,2.31E-05,0,2294556,0 FLOCK 2P 5,1 41616U 16040T   18159.40125393 +.00002305 +00000-0 +96961-4 0  9995,2 41616 097.4177 224.3313 0008462 272.8922 087.1347 15.24386121108883,2016-040T,41616,6870.766,94.464,498.445,486.817
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/8/2018 17:30,759584,15.24387882,0.0008463,97.4177,224.6562,271.48,88.5468,0,999,10893,9.73E-05,2.31E-05,0,2294579,0 FLOCK 2P 5,1 41616U 16040T   18159.72946481  .00002313  00000-0  97271-4 0  9993,2 41616  97.4177 224.6562 0008463 271.4800  88.5468 15.24387882108933,2016-040T,41616,6870.761,94.464,498.44,486.811
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/8/2018 20:39,693728,15.24388922,0.0008485,97.4178,224.7862,270.8231,89.2034,0,999,10895,0.00010075,2.40E-05,0,2294664,0 FLOCK 2P 5,1 41616U 16040T   18159.86074877 +.00002398 +00000-0 +10075-3 0  9998,2 41616 097.4178 224.7862 0008485 270.8231 089.2034 15.24388922108958,2016-040T,41616,6870.757,94.464,498.452,486.793
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/9/2018 20:17,724864,15.24393283,0.0008525,97.4177,225.7618,267.2868,92.7364,0,999,10910,9.69E-05,2.31E-05,0,2294954,0 FLOCK 2P 5,1 41616U 16040T   18160.84537876  .00002305  00000-0  96923-4 0  9996,2 41616  97.4177 225.7618 0008525 267.2868  92.7364 15.24393283109107,2016-040T,41616,6870.744,94.463,498.467,486.752
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/9/2018 21:51,171200,15.24394755,0.0008505,97.4178,225.8259,266.3771,93.6494,0,999,10911,0.00010068,2.40E-05,0,2295076,0 FLOCK 2P 5,1 41616U 16040T   18160.91102050 +.00002397 +00000-0 +10068-3 0  9992,2 41616 097.4178 225.8259 0008505 266.3771 093.6494 15.24394755109111,2016-040T,41616,6870.74,94.463,498.449,486.761
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/10/2018 21:29,940544,15.24398879,0.0008527,97.4177,226.8006,262.1245,97.9025,0,999,10926,8.78E-05,2.08E-05,0,2295422,0 FLOCK 2P 5,1 41616U 16040T   18161.89564746 +.00002081 +00000-0 +87779-4 0  9998,2 41616 097.4177 226.8006 0008527 262.1245 097.9025 15.24398879109269,2016-040T,41616,6870.728,94.463,498.451,486.734
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/11/2018 3:47,704288,15.2440009,0.0008539,97.4177,227.0605,261.0364,98.9907,0,999,10930,8.62E-05,2.04E-05,0,2295461,0 FLOCK 2P 5,1 41616U 16040T   18162.15821417  .00002042  00000-0  86189-4 0  9990,2 41616  97.4177 227.0605 0008539 261.0364  98.9907 15.24400090109304,2016-040T,41616,6870.724,94.463,498.456,486.722
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/11/2018 21:07,477472,15.24403457,0.0008556,97.4177,227.7753,257.9138,102.1141,0,999,10941,8.83E-05,2.09E-05,0,2295776,0 FLOCK 2P 5,1 41616U 16040T   18162.88027173 +.00002093 +00000-0 +88266-4 0  9991,2 41616 097.4177 227.7753 0008556 257.9138 102.1141 15.24403457109417,2016-040T,41616,6870.714,94.463,498.457,486.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/12/2018 11:18,291456,15.2440634,0.0008573,97.4177,228.3601,255.4279,104.6008,0,999,10950,9.26E-05,2.20E-05,0,2296019,0 FLOCK 2P 5,1 41616U 16040T   18163.47104504 +.00002201 +00000-0 +92640-4 0  9993,2 41616 097.4177 228.3601 0008573 255.4279 104.6008 15.24406340109507,2016-040T,41616,6870.705,94.463,498.46,486.68
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/12/2018 20:45,806176,15.2440762,0.0008592,97.4176,228.75,253.8187,106.2105,0,999,10956,8.96E-05,2.13E-05,0,2296144,0 FLOCK 2P 5,1 41616U 16040T   18163.86489359 +.00002127 +00000-0 +89644-4 0  9997,2 41616 097.4176 228.7500 0008592 253.8187 106.2105 15.24407620109563,2016-040T,41616,6870.701,94.462,498.47,486.663
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/13/2018 10:56,495744,15.2440995,0.0008618,97.4175,229.3349,251.3136,108.7166,0,999,10965,8.84E-05,2.10E-05,0,2296378,0 FLOCK 2P 5,1 41616U 16040T   18164.45566546 +.00002096 +00000-0 +88378-4 0  9995,2 41616 097.4175 229.3349 0008618 251.3136 108.7166 15.24409950109658,2016-040T,41616,6870.694,94.462,498.48,486.638
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/13/2018 20:23,911104,15.24411518,0.000864,97.4174,229.7248,249.682,110.3489,0,999,10971,8.80E-05,2.09E-05,0,2296477,0 FLOCK 2P 5,1 41616U 16040T   18164.84951286  .00002087  00000-0  88012-4 0  9992,2 41616  97.4174 229.7248 0008640 249.6820 110.3489 15.24411518109711,2016-040T,41616,6870.69,94.462,498.491,486.618
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/14/2018 10:34,465024,15.24414134,0.0008673,97.4173,230.3097,247.1648,112.8674,0,999,10980,8.97E-05,2.13E-05,0,2296845,0 FLOCK 2P 5,1 41616U 16040T   18165.44028316 +.00002130 +00000-0 +89738-4 0  9993,2 41616 097.4173 230.3097 0008673 247.1648 112.8674 15.24414134109807,2016-040T,41616,6870.682,94.462,498.506,486.588
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/14/2018 20:01,786208,15.24415837,0.0008695,97.4172,230.6996,245.6013,114.4317,0,999,10986,8.94E-05,2.12E-05,0,2296892,0 FLOCK 2P 5,1 41616U 16040T   18165.83412947 +.00002122 +00000-0 +89399-4 0  9997,2 41616 097.4172 230.6996 0008695 245.6013 114.4317 15.24415837109869,2016-040T,41616,6870.677,94.462,498.516,486.568
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/15/2018 11:46,569600,15.2441875,0.0008736,97.4172,231.3495,242.8183,117.2165,0,999,10996,8.92E-05,2.12E-05,0,2297267,0 FLOCK 2P 5,1 41616U 16040T   18166.49053900 +.00002118 +00000-0 +89242-4 0  9992,2 41616 097.4172 231.3495 0008736 242.8183 117.2165 15.24418750109964,2016-040T,41616,6870.668,94.462,498.535,486.531
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/15/2018 21:13,781056,15.24420728,0.0008767,97.4171,231.7394,241.1937,118.842,0,999,11002,9.19E-05,2.18E-05,0,2297328,0 FLOCK 2P 5,1 41616U 16040T   18166.88438404 +.00002183 +00000-0 +91881-4 0  9995,2 41616 097.4171 231.7394 0008767 241.1937 118.8420 15.24420728110026,2016-040T,41616,6870.662,94.462,498.55,486.503
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/16/2018 11:24,44672,15.24423272,0.0008799,97.417,232.3243,238.79,121.2476,0,999,11011,9.10E-05,2.16E-05,0,2297651,0 FLOCK 2P 5,1 41616U 16040T   18167.47515098 +.00002163 +00000-0 +91049-4 0  9990,2 41616 097.4170 232.3243 0008799 238.7900 121.2476 15.24423272110118,2016-040T,41616,6870.654,94.461,498.565,486.474
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/16/2018 20:51,176640,15.24424864,0.0008822,97.4169,232.7142,237.1906,122.8482,0,999,11017,9.05E-05,2.15E-05,0,2297749,0 FLOCK 2P 5,1 41616U 16040T   18167.86899510 +.00002148 +00000-0 +90452-4 0  9997,2 41616 097.4169 232.7142 0008822 237.1906 122.8482 15.24424864110172,2016-040T,41616,6870.649,94.461,498.576,486.453
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/17/2018 11:02,324480,15.24426866,0.0008869,97.4168,233.299,234.7073,125.3335,0,999,11026,8.56E-05,2.03E-05,0,2297973,0 FLOCK 2P 5,1 41616U 16040T   18168.45976070 +.00002028 +00000-0 +85561-4 0  9992,2 41616 097.4168 233.2990 0008869 234.7073 125.3335 15.24426866110266,2016-040T,41616,6870.643,94.461,498.602,486.415
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/17/2018 22:03,711840,15.24428845,0.0008902,97.4167,233.7539,232.8642,127.1783,0,999,11033,8.77E-05,2.08E-05,0,2298138,0 FLOCK 2P 5,1 41616U 16040T   18168.91924435 +.00002081 +00000-0 +87714-4 0  9992,2 41616 097.4167 233.7539 0008902 232.8642 127.1783 15.24428845110332,2016-040T,41616,6870.638,94.461,498.619,486.386
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/18/2018 5:56,325760,15.24432255,0.0008934,97.4167,234.0788,231.5412,128.5024,0,999,11038,0.00010961,2.62E-05,0,2298346,0 FLOCK 2P 5,1 41616U 16040T   18169.24744590 +.00002619 +00000-0 +10961-3 0  9997,2 41616 097.4167 234.0788 0008934 231.5412 128.5024 15.24432255110386,2016-040T,41616,6870.627,94.461,498.631,486.354
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/18/2018 20:07,201440,15.2443522,0.000899,97.4167,234.6637,229.1261,130.9198,0,999,11047,0.00011044,2.64E-05,0,2298430,0 FLOCK 2P 5,1 41616U 16040T   18169.83820835  .00002640  00000-0  11044-3 0  9996,2 41616  97.4167 234.6637 0008990 229.1261 130.9198 15.24435220110476,2016-040T,41616,6870.618,94.461,498.66,486.307
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/19/2018 10:17,981216,15.24438883,0.0009041,97.4167,235.2485,226.707,133.3414,0,999,11056,0.00011907,2.85E-05,0,2298720,0 FLOCK 2P 5,1 41616U 16040T   18170.42896969 +.00002852 +00000-0 +11907-3 0  9997,2 41616 097.4167 235.2485 0009041 226.7070 133.3414 15.24438883110569,2016-040T,41616,6870.607,94.46,498.684,486.261
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/19/2018 21:19,91232,15.24440554,0.0009071,97.4168,235.7034,224.9619,135.0885,0,999,11063,0.00011024,2.64E-05,0,2298846,0 FLOCK 2P 5,1 41616U 16040T   18170.88845013 +.00002635 +00000-0 +11024-3 0  9990,2 41616 097.4168 235.7034 0009071 224.9619 135.0885 15.24440554110634,2016-040T,41616,6870.602,94.46,498.7,486.235
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/20/2018 5:11,585056,15.24441166,0.0009104,97.4168,236.0283,223.6141,136.4377,0,999,11068,9.73E-05,2.32E-05,0,2298952,0 FLOCK 2P 5,1 41616U 16040T   18171.21665029  .00002318  00000-0  97331-4 0  9999,2 41616  97.4168 236.0283 0009104 223.6141 136.4377 15.24441166110683,2016-040T,41616,6870.601,94.46,498.721,486.211
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/20/2018 14:39,319584,15.2444285,0.0009144,97.4168,236.4181,221.9777,138.0761,0,999,11074,9.35E-05,2.22E-05,0,2299090,0 FLOCK 2P 5,1 41616U 16040T   18171.61048981 +.00002224 +00000-0 +93478-4 0  9999,2 41616 097.4168 236.4181 0009144 221.9777 138.0761 15.24442850110747,2016-040T,41616,6870.595,94.46,498.743,486.178
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/20/2018 22:31,782304,15.24443027,0.0009175,97.4168,236.7429,220.6391,139.4163,0,999,11079,7.99E-05,1.89E-05,0,2299180,0 FLOCK 2P 5,1 41616U 16040T   18171.93868961 +.00001889 +00000-0 +79862-4 0  9999,2 41616 097.4168 236.7429 0009175 220.6391 139.4163 15.24443027110790,2016-040T,41616,6870.595,94.46,498.764,486.156
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/21/2018 9:33,780864,15.24443983,0.0009217,97.4169,237.1978,218.8306,141.227,0,999,11086,6.85E-05,1.61E-05,0,2299388,0 FLOCK 2P 5,1 41616U 16040T   18172.39816876  .00001609  00000-0  68455-4 0  9994,2 41616  97.4169 237.1978 0009217 218.8306 141.2270 15.24443983110866,2016-040T,41616,6870.592,94.46,498.79,486.124
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/21/2018 14:16,619616,15.24444608,0.0009243,97.4169,237.3928,218.165,141.8934,0,999,11089,6.62E-05,1.55E-05,0,2299509,0 FLOCK 2P 5,1 41616U 16040T   18172.59508819 +.00001553 +00000-0 +66172-4 0  9993,2 41616 097.4169 237.3928 0009243 218.1650 141.8934 15.24444608110898,2016-040T,41616,6870.59,94.46,498.806,486.105
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/21/2018 22:09,79744,15.24444528,0.0009272,97.4172,237.7177,217.2,142.8596,0,999,11094,6.79E-05,1.60E-05,0,2299570,0 FLOCK 2P 5,1 41616U 16040T   18172.92328796 +.00001597 +00000-0 +67949-4 0  9995,2 41616 097.4172 237.7177 0009272 217.2000 142.8596 15.24444528110945,2016-040T,41616,6870.59,94.46,498.826,486.085
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/22/2018 2:53,911584,15.24445035,0.0009292,97.4171,237.9126,216.4429,143.6177,0,999,11097,6.60E-05,1.55E-05,0,2299832,0 FLOCK 2P 5,1 41616U 16040T   18173.12020731 +.00001548 +00000-0 +65962-4 0  9995,2 41616 097.4171 237.9126 0009292 216.4429 143.6177 15.24445035110979,2016-040T,41616,6870.589,94.46,498.838,486.07
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/22/2018 21:47,215616,15.24447266,0.0009362,97.4171,238.6924,213.4078,146.657,0,999,11109,6.27E-05,1.47E-05,0,2299923,0 FLOCK 2P 5,1 41616U 16040T   18173.90788444 +.00001468 +00000-0 +62682-4 0  9990,2 41616 097.4171 238.6924 0009362 213.4078 146.6570 15.24447266111090,2016-040T,41616,6870.582,94.46,498.879,486.015
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/23/2018 8:49,89760,15.24448449,0.0009406,97.4171,239.1473,211.7186,148.3485,0,999,11116,5.88E-05,1.37E-05,0,2300127,0 FLOCK 2P 5,1 41616U 16040T   18174.36736215 +.00001371 +00000-0 +58756-4 0  9990,2 41616 097.4171 239.1473 0009406 211.7186 148.3485 15.24448449111161,2016-040T,41616,6870.579,94.46,498.906,485.981
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/23/2018 21:25,138944,15.24450553,0.0009445,97.4171,239.6671,209.7662,150.3039,0,999,11124,6.09E-05,1.43E-05,0,2300238,0 FLOCK 2P 5,1 41616U 16040T   18174.89247846 +.00001425 +00000-0 +60916-4 0  9996,2 41616 097.4171 239.6671 0009445 209.7662 150.3039 15.24450553111241,2016-040T,41616,6870.572,94.46,498.927,485.948
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/24/2018 14:44,958624,15.24452035,0.0009527,97.4171,240.3819,206.9321,153.1423,0,999,11135,5.47E-05,1.27E-05,0,2300550,0 FLOCK 2P 5,1 41616U 16040T   18175.61451341 +.00001273 +00000-0 +54722-4 0  9993,2 41616 097.4171 240.3819 0009527 206.9321 153.1423 15.24452035111353,2016-040T,41616,6870.568,94.46,498.978,485.887
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/24/2018 21:02,979328,15.24452513,0.0009554,97.417,240.6418,205.9316,154.1444,0,999,11139,5.36E-05,1.25E-05,0,2300654,0 FLOCK 2P 5,1 41616U 16040T   18175.87707152 +.00001245 +00000-0 +53619-4 0  9998,2 41616 097.4170 240.6418 0009554 205.9316 154.1444 15.24452513111392,2016-040T,41616,6870.566,94.46,498.996,485.867
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/25/2018 9:39,981856,15.24454029,0.0009607,97.417,241.1616,203.9317,156.1475,0,999,11147,5.50E-05,1.28E-05,0,2300933,0 FLOCK 2P 5,1 41616U 16040T   18176.40218729 +.00001280 +00000-0 +55012-4 0  9993,2 41616 097.4170 241.1616 0009607 203.9317 156.1475 15.24454029111475,2016-040T,41616,6870.562,94.46,499.027,485.826
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/25/2018 19:06,459776,15.24454866,0.0009648,97.417,241.5515,202.4569,157.6247,0,999,11153,5.40E-05,1.25E-05,0,2301035,0 FLOCK 2P 5,1 41616U 16040T   18176.79602384 +.00001254 +00000-0 +53977-4 0  9998,2 41616 097.4170 241.5515 0009648 202.4569 157.6247 15.24454866111534,2016-040T,41616,6870.559,94.459,499.053,485.796
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/26/2018 4:33,877216,15.24456238,0.0009689,97.4169,241.9414,201.0325,159.0515,0,999,11159,5.57E-05,1.30E-05,0,2301327,0 FLOCK 2P 5,1 41616U 16040T   18177.18985969 +.00001298 +00000-0 +55736-4 0  9998,2 41616 097.4169 241.9414 0009689 201.0325 159.0515 15.24456238111599,2016-040T,41616,6870.555,94.459,499.077,485.763
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/26/2018 20:18,153792,15.24459267,0.0009756,97.4169,242.5912,198.6169,161.4713,0,999,11169,6.34E-05,1.49E-05,0,2301414,0 FLOCK 2P 5,1 41616U 16040T   18177.84625178  .00001485  00000-0  63363-4 0  9997,2 41616  97.4169 242.5912 0009756 198.6169 161.4713 15.24459267111694,2016-040T,41616,6870.546,94.459,499.114,485.708
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/27/2018 5:45,509888,15.24460394,0.0009805,97.4169,242.9811,197.1677,162.9231,0,999,11175,6.30E-05,1.48E-05,0,2301698,0 FLOCK 2P 5,1 41616U 16040T   18178.24008692 +.00001476 +00000-0 +62994-4 0  9997,2 41616 097.4169 242.9811 0009805 197.1677 162.9231 15.24460394111750,2016-040T,41616,6870.543,94.459,499.144,485.671
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/27/2018 15:12,835744,15.24461547,0.0009847,97.4169,243.371,195.7009,164.3925,0,999,11181,6.27E-05,1.47E-05,0,2301835,0 FLOCK 2P 5,1 41616U 16040T   18178.63392171 +.00001470 +00000-0 +62749-4 0  9990,2 41616 097.4169 243.3710 0009847 195.7009 164.3925 15.24461547111816,2016-040T,41616,6870.539,94.459,499.17,485.639
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/28/2018 5:23,780896,15.24462694,0.0009914,97.4168,243.9558,193.5526,166.5447,0,999,11190,5.80E-05,1.35E-05,0,2301999,0 FLOCK 2P 5,1 41616U 16040T   18179.22467339 +.00001353 +00000-0 +57976-4 0  9991,2 41616 097.4168 243.9558 0009914 193.5526 166.5447 15.24462694111903,2016-040T,41616,6870.536,94.459,499.212,485.589
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/28/2018 22:43,111552,15.24464122,0.0009984,97.4167,244.6705,190.9313,169.1709,0,999,11201,5.34E-05,1.24E-05,0,2302005,0 FLOCK 2P 5,1 41616U 16040T   18179.94670268 +.00001242 +00000-0 +53439-4 0  9994,2 41616 097.4167 244.6705 0009984 190.9313 169.1709 15.24464122112017,2016-040T,41616,6870.532,94.459,499.256,485.537
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/29/2018 3:26,727392,15.2446466,0.0010003,97.4167,244.8655,190.2257,169.8778,0,999,11204,5.30E-05,1.23E-05,0,2302346,0 FLOCK 2P 5,1 41616U 16040T   18180.14361953 +.00001232 +00000-0 +53037-4 0  9999,2 41616 097.4167 244.8655 0010003 190.2257 169.8778 15.24464660112040,2016-040T,41616,6870.53,94.459,499.268,485.522
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/29/2018 19:12,764640,15.24466255,0.0010076,97.4166,245.5152,187.8439,172.2643,0,999,11214,5.13E-05,1.19E-05,0,2302440,0 FLOCK 2P 5,1 41616U 16040T   18180.80000885  .00001188  00000-0  51271-4 0  9994,2 41616  97.4166 245.5152 0010076 187.8439 172.2643 15.24466255112145,2016-040T,41616,6870.525,94.459,499.313,485.467
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/30/2018 4:39,951392,15.24467174,0.0010113,97.4166,245.9051,186.5009,173.6099,0,999,11220,4.99E-05,1.15E-05,0,2302722,0 FLOCK 2P 5,1 41616U 16040T   18181.19384203 +.00001154 +00000-0 +49866-4 0  9996,2 41616 097.4166 245.9051 0010113 186.5009 173.6099 15.24467174112206,2016-040T,41616,6870.522,94.459,499.336,485.439
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,6/30/2018 17:15,493408,15.24468455,0.001017,97.4165,246.4249,184.6383,175.4762,0,999,11228,4.82E-05,1.11E-05,0,2302794,0 FLOCK 2P 5,1 41616U 16040T   18181.71895247 +.00001113 +00000-0 +48205-4 0  9990,2 41616 097.4165 246.4249 0010170 184.6383 175.4762 15.24468455112285,2016-040T,41616,6870.519,94.459,499.371,485.396
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,7/1/2018 4:16,702272,15.2447183,0.0010242,97.4166,246.8796,183.2011,176.9162,0,999,11235,6.97E-05,1.64E-05,0,2302886,0 FLOCK 2P 5,1 41616U 16040T   18182.17842248  .00001641  00000-0  69681-4 0  9991,2 41616  97.4166 246.8796 0010242 183.2011 176.9162 15.24471830112359,2016-040T,41616,6870.508,94.458,499.41,485.337
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,7/1/2018 16:53,142336,15.24473026,0.0010297,97.4165,247.3995,181.3382,178.783,0,999,11243,6.42E-05,1.51E-05,0,2303179,0 FLOCK 2P 5,1 41616U 16040T   18182.70353174 +.00001507 +00000-0 +64220-4 0  9990,2 41616 097.4165 247.3995 0010297 181.3382 178.7830 15.24473026112435,2016-040T,41616,6870.505,94.458,499.444,485.295
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,7/2/2018 10:12,72960,15.24474251,0.0010372,97.4165,248.1142,178.7867,181.3397,0,999,11254,5.58E-05,1.30E-05,0,2303736,0 FLOCK 2P 5,1 41616U 16040T   18183.42555640 +.00001301 +00000-0 +55815-4 0  9994,2 41616 097.4165 248.1142 0010372 178.7867 181.3397 15.24474251112541,2016-040T,41616,6870.501,94.458,499.492,485.24
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,7/2/2018 19:39,94688,15.2447459,0.001041,97.4165,248.5041,177.3999,182.7295,0,999,11260,4.96E-05,1.15E-05,0,2303824,0 FLOCK 2P 5,1 41616U 16040T   18183.81938767 +.00001147 +00000-0 +49583-4 0  9995,2 41616 097.4165 248.5041 0010410 177.3999 182.7295 15.24474590112602,2016-040T,41616,6870.5,94.458,499.517,485.213
